case_name,year,outbound_url,audited_url,final_url
"SNAIL, JELLYFISH",2011,,https://www.adsoftheworld.com/campaign/pacific-paint-tbwa-09-2010,https://www.adsoftheworld.com/campaign/pacific-paint-tbwa-09-2010
STOP THE WATER WHILE USING ME!,2011,,https://www.kolle-rebbe.de/en/work/stop-the-water-while-using-me,https://www.kolle-rebbe.de/en/work/stop-the-water-while-using-me
WHAT A PERSON CAN MISS A MACHINE WILL FIND,2011,https://www.youtube.com/watch?v=sfDdAuitZjk&ab_channel=Havas,https://www.youtube.com/watch?v=sfDdAuitZjk&ab_channel=Havas,https://www.youtube.com/watch?v=sfDdAuitZjk&ab_channel=Havas
WHEN I GROW UP,2011,https://forsman.co/work/faktum/calendar-2011-when-i-grow-up,https://forsman.co/work/faktum/calendar-2011-when-i-grow-up,https://www.forsman.com/work/faktum/calendar-2011-when-i-grow-up
"WOMAN, BALD, BEAR",2011,https://www.adsoftheworld.com/campaign/santa-casa-yr-05-2011,https://www.adsoftheworld.com/campaign/santa-casa-yr-05-2011,https://www.adsoftheworld.com/campaign/santa-casa-yr-05-2011
ALWAYS A WOMAN,2010,https://adamandeveddb.com/work/john-lewis-and-partners-always-a-woman,https://adamandeveddb.com/work/john-lewis-and-partners-always-a-woman,https://adamandeveddb.com/work/john-lewis-and-partners-always-a-woman
AUTO INSURANCE,2010,https://www.adsoftheworld.com/campaign/nissan-tbwa-06-2010_0,https://www.adsoftheworld.com/campaign/nissan-tbwa-06-2010_0,https://www.adsoftheworld.com/campaign/nissan-tbwa-06-2010_0
"CAR, SAFE, ANTIQUE",2010,https://www.adsoftheworld.com/campaign/midea-ogilvy-06-2010,https://www.adsoftheworld.com/campaign/midea-ogilvy-06-2010,https://www.adsoftheworld.com/campaign/midea-ogilvy-06-2010
COME. I WISH TO SEE YOU.,2010,https://www.adsoftheworld.com/campaign/masp-ddb-02-2010,https://www.adsoftheworld.com/campaign/masp-ddb-02-2010,https://www.adsoftheworld.com/campaign/masp-ddb-02-2010
DOORS,2010,https://www.adsoftheworld.com/campaign/vip-magazine-grey-05-2009,https://www.adsoftheworld.com/campaign/vip-magazine-grey-05-2009,https://www.adsoftheworld.com/campaign/vip-magazine-grey-05-2009
FIND MUSIC,2010,https://www.adsoftheworld.com/campaign/the-fridge-tbwa-06-2010,https://www.adsoftheworld.com/campaign/the-fridge-tbwa-06-2010,https://www.adsoftheworld.com/campaign/the-fridge-tbwa-06-2010
FOLLOW THE WHITE RABBIT,2010,https://www.catchaaron.com/syfy-channel-follow-the-white-rabbit,https://www.catchaaron.com/syfy-channel-follow-the-white-rabbit,https://www.catchaaron.com/syfy-channel-follow-the-white-rabbit
GO BACK,2010,https://www.adsoftheworld.com/campaign/cafe-suplicy-saatchi-saatchi-05-2010,https://www.adsoftheworld.com/campaign/cafe-suplicy-saatchi-saatchi-05-2010,https://www.adsoftheworld.com/campaign/cafe-suplicy-saatchi-saatchi-05-2010
"GUN, RING, WATCH",2010,https://www.adsoftheworld.com/campaign/master-lock-foxp2-11-2009,https://www.adsoftheworld.com/campaign/master-lock-foxp2-11-2009,https://www.adsoftheworld.com/campaign/master-lock-foxp2-11-2009
IT BARELY LEAVES A TRACE,2010,https://www.adsoftheworld.com/campaign/klunter-yr-04-2010,https://www.adsoftheworld.com/campaign/klunter-yr-04-2010,https://www.adsoftheworld.com/campaign/klunter-yr-04-2010
JOSH’S BAND,2010,https://www.youtube.com/watch?v=jzRF10wwdvo,https://www.youtube.com/watch?v=jzRF10wwdvo,https://www.youtube.com/watch?v=jzRF10wwdvo
LIFE’S HARD WHEN YOU’RE A FAT DOG,2010,https://www.adsoftheworld.com/campaign/master-dog-yr-05-2010,https://www.adsoftheworld.com/campaign/master-dog-yr-05-2010,https://www.adsoftheworld.com/campaign/master-dog-yr-05-2010
MUD,2010,https://adsarchive.com/wp-content/uploads/2015/04/fedexmud.jpg,https://adsarchive.com/wp-content/uploads/2015/04/fedexmud.jpg,https://adsarchive.com/wp-content/uploads/2015/04/fedexmud.jpg
"ORGANO, ELEPHANT, VAULT",2010,https://www.adsoftheworld.com/campaign/ford-jwt-06-2010,https://www.adsoftheworld.com/campaign/ford-jwt-06-2010,https://www.adsoftheworld.com/campaign/ford-jwt-06-2010
OUT OF THIS WORLD,2010,https://www.adsoftheworld.com/campaign/lika-gum-elephant-03-2010,https://www.adsoftheworld.com/campaign/lika-gum-elephant-03-2010,https://www.adsoftheworld.com/campaign/lika-gum-elephant-03-2010
"PIG, CALF, CHICKEN",2010,https://www.adsoftheworld.com/campaign/alcaluftal-tbwa-05-2010,https://www.adsoftheworld.com/campaign/alcaluftal-tbwa-05-2010,https://www.adsoftheworld.com/campaign/alcaluftal-tbwa-05-2010
POLAR BEAR,2010,https://www.youtube.com/watch?v=aMnzSvZP_kE,https://www.youtube.com/watch?v=aMnzSvZP_kE,https://www.youtube.com/watch?v=aMnzSvZP_kE
THE SOONER YOU ADVERTISE HERE THE BETTER.,2010,https://www.adsoftheworld.com/campaign/interbest-yr-06-2010,https://www.adsoftheworld.com/campaign/interbest-yr-06-2010,https://www.adsoftheworld.com/campaign/interbest-yr-06-2010
"UNICORN, SQUIRREL, BAMBI",2010,https://www.adsoftheworld.com/campaign/caritas-bbdo-06-2010,https://www.adsoftheworld.com/campaign/caritas-bbdo-06-2010,https://www.adsoftheworld.com/campaign/caritas-bbdo-06-2010
WHAT WILL IT TAKE BEFORE WE RESPECT THE PLANET?,2010,https://www.adsoftheworld.com/campaign/wwf-ogilvy-06-2010_0,https://www.adsoftheworld.com/campaign/wwf-ogilvy-06-2010_0,https://www.adsoftheworld.com/campaign/wwf-ogilvy-06-2010_0
"BAGPIPER, OPERA SINGER, PRIEST",2009,https://www.adsoftheworld.com/campaign/honda-fischer-06-2009,https://www.adsoftheworld.com/campaign/honda-fischer-06-2009,https://www.adsoftheworld.com/campaign/honda-fischer-06-2009
"BARKEEPER, SKATER, SHOWER",2009,https://www.adsoftheworld.com/campaign/ikea-grabarz-partner-05-2009,https://www.adsoftheworld.com/campaign/ikea-grabarz-partner-05-2009,https://www.adsoftheworld.com/campaign/ikea-grabarz-partner-05-2009
"BOXES, CARPET, FIREWOOD",2009,,https://www.adsoftheworld.com/campaign/whiskas-bbdo-05-2009,https://www.adsoftheworld.com/campaign/whiskas-bbdo-05-2009
"CLASSROOM, BUS-STOP, LIVING ROOM",2009,https://www.adsoftheworld.com/campaign/zeiss-bbdo-07-2009,https://www.adsoftheworld.com/campaign/zeiss-bbdo-07-2009,https://www.adsoftheworld.com/campaign/zeiss-bbdo-07-2009
"CLASSROOM, BUS-STOP, LIVING ROOM",2009,,https://www.adsoftheworld.com/campaign/zeiss-bbdo-07-2009,https://www.adsoftheworld.com/campaign/zeiss-bbdo-07-2009
"COP, TRAM",2009,https://www.adsoftheworld.com/campaign/vespa-saatchi-saatchi-09-2008,https://www.adsoftheworld.com/campaign/vespa-saatchi-saatchi-09-2008,https://www.adsoftheworld.com/campaign/vespa-saatchi-saatchi-09-2008
"GM FOODS, CAR WASH, COMPUTER, ECONOMIC CRISES, SUBWAY, NUCLEAR",2009,https://www.adsoftheworld.com/campaign/greenpeace-ddb-05-2009,https://www.adsoftheworld.com/campaign/greenpeace-ddb-05-2009,https://www.adsoftheworld.com/campaign/greenpeace-ddb-05-2009
MULTI-MEDIA COKE MACHINE,2009,https://cargo.teamgoodguys.com/Coca-Cola-Multi-Media-Vending,https://cargo.teamgoodguys.com/Coca-Cola-Multi-Media-Vending,https://cargo.teamgoodguys.com/Coca-Cola-Multi-Media-Vending
"PARKING, THE AD SQUATTER, CROWDED, SHELTER HOME, REAL SIZE HOME",2009,https://www.adsoftheworld.com/campaign/fondation-abbe-pierre-bddp-01-2009,https://www.adsoftheworld.com/campaign/fondation-abbe-pierre-bddp-01-2009,https://www.adsoftheworld.com/campaign/fondation-abbe-pierre-bddp-01-2009
"PINKY, COLLAR, DECROSSIFIER",2009,https://mitchgage.cargo.site/Miller-High-Life,https://mitchgage.cargo.site/Miller-High-Life,https://mitchgage.cargo.site/Miller-High-Life
"PURPLE CATERPILLAR, WHALE COW, HUGS, RECIPE BOOK",2009,https://www.adsoftheworld.com/campaign/ben-jerrys-ogilvy-07-2009,https://www.adsoftheworld.com/campaign/ben-jerrys-ogilvy-07-2009,https://www.adsoftheworld.com/campaign/ben-jerrys-ogilvy-07-2009
"SOFA, WARDROBE, BED",2009,https://ricardowolff.com/IKEA-HALF-PRICE,https://ricardowolff.com/IKEA-HALF-PRICE,https://ricardowolff.com/IKEA-HALF-PRICE
BUILDING,2008,https://d3nuqriibqh3vw.cloudfront.net/styles/aotw_detail_ir/s3/images/anandomilkbuilding.jpg?itok=9vH-pWEk,https://d3nuqriibqh3vw.cloudfront.net/styles/aotw_detail_ir/s3/images/anandomilkbuilding.jpg?itok=9vH-pWEk,https://d3nuqriibqh3vw.cloudfront.net/styles/aotw_detail_ir/s3/images/anandomilkbuilding.jpg?itok=9vH-pWEk
EATING IN TOILET,2008,https://storage.googleapis.com/adforum-media/12654353/FCBC_12550_12654353A.JPG,https://storage.googleapis.com/adforum-media/12654353/FCBC_12550_12654353A.JPG,https://storage.googleapis.com/adforum-media/12654353/FCBC_12550_12654353A.JPG
MMS,2008,https://forsman.co/work/amf/mms,https://forsman.co/work/amf/mms,https://forsman.co/work/amf/mms
NIGHT REFLECTION,2008,https://creativecriminals.com/pictures/hq/161/mcdonaldsnight1.jpg,https://creativecriminals.com/pictures/hq/161/mcdonaldsnight1.jpg,https://creativecriminals.com/pictures/hq/161/mcdonaldsnight1.jpg
ROB LOWE,2008,https://www.youtube.com/watch?v=5i2N0_UPRxM,https://www.youtube.com/watch?v=5i2N0_UPRxM,https://www.youtube.com/watch?v=5i2N0_UPRxM
