id,case_name,brand,agency,year,reason,yt_score,ltwm_page_score,outbound_url,source_url,youtube_title,youtube_author,audit_class,audit_note
1971-mama-magadini-s-meatballs-miles-laboratories,MAMA MAGADINI'S MEATBALLS,MILES LABORATORIES,DDB,1971,low_title_match_vs_youtube,0,1,https://www.youtube.com/watch?v=48TewJlc6BA&amp;ab_channel=CaptainComedia,https://lovetheworkmore.com/1954-1999/,Jack Somack - Spicy Meatball - AlkaSeltzer,CaptainComedia,ok,
1971-muscles-svenska-mejeriernas-riksfoerening,MUSCLES,SVENSKA MEJERIERNAS RIKSFOERENING,MCCANN ERICKSON,1971,low_title_match_vs_youtube,0,0.8,https://youtu.be/UOBb_aZD0OY,https://lovetheworkmore.com/1954-1999/,MUSCLE GOLD LION,classicads,ok,
1970-jennifer-eastmand-kodak,JENNIFER,EASTMAND KODAK,J. WALTER THOMPSON NEW YORK,1970,low_title_match_vs_youtube,0,0.6,https://www.youtube.com/watch?v=7tMPGtpA7-A&amp;ab_channel=nishiot,https://lovetheworkmore.com/1954-1999/,TV commercial film for Kodac automatic camera,nishiot,ok,
1970-pass-auf-im-strassenverkhr-stuttgarter-nachrichten,PASS AUF IM STRASSENVERKHR,STUTTGARTER NACHRICHTEN,WERBEAGENTUR HEINZ FEIL,1970,low_title_match_vs_youtube,0,1,https://youtu.be/_KsMGRxFkQE,https://lovetheworkmore.com/1954-1999/,Be Careful On The Road Commercial 1970s,Wei Al,ok,
1969-inert-liquid-3m-co,INERT LIQUID,3M CO,BBDO,1969,low_title_match_vs_youtube,0,0.4,https://youtu.be/6ZKP49IKh6g,https://lovetheworkmore.com/1954-1999/,3M 1967 AD,classicads,ok,
1969-olympics-the-sunday-times-magazine,OLYMPICS,THE SUNDAY TIMES MAGAZINE,THOMPSON GROUP MARKETING,1969,low_title_match_vs_youtube,0,1,https://youtu.be/McqdVv49ddU,https://lovetheworkmore.com/1954-1999/,NOBELMAN 1971 GREAT AD,Wei Al,ok,
2024-in-transit-callen-lorde-metropolitan-transportation-authority-nyc-lgbt-historic-sites-pro,IN TRANSIT,"CALLEN-LORDE, METROPOLITAN TRANSPORTATION AUTHORITY, NYC LGBT HISTORIC SITES PRO","AREA 23, AN IPG HEALTH NETWORK COMPANY, NEW YORK",2024,low_title_match_vs_youtube,0.0625,1,https://www.youtube.com/watch?v=9QRIR0z7RIQ,https://lovetheworkmore.com/2024-2/,In Transit - Case Study,Just another ad nerd,ok,
2022-dot-go-the-first-object-interaction-app-for-the-visually-impaired-dot,DOT GO. THE FIRST OBJECT INTERACTION APP FOR THE VISUALLY IMPAIRED.,DOT,SERVICEPLAN GERMANY MUNICH,2022,low_title_match_vs_youtube,0.0769,1,https://www.youtube.com/watch?v=KeOX9Kyj-iI,https://lovetheworkmore.com/2022-2/,Dot Inc.: Dot Go,Ads of Brands,ok,
2018-one-poster-for-peace-inter-religious-council-in-bosnia-herzegovina,ONE POSTER FOR PEACE,INTER-RELIGIOUS COUNCIL IN BOSNIA & HERZEGOVINA,Y&R UNITED ARAB EMIRATES,2018,low_title_match_vs_youtube,0.0769,1,https://www.youtube.com/watch?v=mUAs3YrSAbw&amp;ab_channel=ArabianMarketer,https://lovetheworkmore.com/2018-2/,Y&R Dubai 'Mosaics' Cannes Lions 2018 (Industry Craft Lion Entry),Arabian Marketer,ok,
2001-china-india-turkey-russia-fox-international,"CHINA, INDIA, TURKEY, RUSSIA",FOX INTERNATIONAL,CLIFF FREEMAN AND PARTNERS NEW YORK,2001,low_title_match_vs_youtube,0.0769,1,https://www.youtube.com/watch?v=oBNUuJXFWBQ&amp;ab_channel=SauloFranco,https://lovetheworkmore.com/2001-2/,Fox Regional Sports in World,Saulo Franco,ok,
2012-the-most-popular-song-banco-popular-de-puerto-rico-bank,THE MOST POPULAR SONG,BANCO POPULAR DE PUERTO RICO BANK,JWT SAN JUAN,2012,low_title_match_vs_youtube,0.0833,1,https://www.youtube.com/watch?v=_IrseXiKxfs&amp;ab_channel=AdlipChannel,https://lovetheworkmore.com/2012-2/,June 2012 - PR Cannes Lions 2012 Grand Prix Winner,Adlip Channel,ok,
2010-umbrella-bags-the-lotus-light-charity-society,UMBRELLA BAGS,THE LOTUS LIGHT CHARITY SOCIETY,GREY HONG KONG,2010,low_title_match_vs_youtube,0.0909,1,https://www.youtube.com/watch?v=NK8Kcdnjcvk,https://lovetheworkmore.com/2010-2/,"Lotuslight ""Umbrella Bag"" Video",Ciff LKF,ok,
2009-your-teeth-can-hide-many-things-johnson-johnson,YOUR TEETH CAN HIDE MANY THINGS,JOHNSON & JOHNSON,JWT SÃO PAULO,2009,low_title_match_vs_youtube,0.0909,1,https://www.youtube.com/watch?v=lPm-xtcD6qg,https://lovetheworkmore.com/2009-2/,Johnson & Johnson - 5B (Case Study) | Campaign,Campaign Unpacked,ok,
2001-condoms-car-motorcyclists-san-miguel,"CONDOMS, CAR, MOTORCYCLISTS",SAN MIGUEL,PUBLICIS CASADEVALL PEDRENO & PRG BARCELONA,2001,low_title_match_vs_youtube,0.0909,1,https://www.youtube.com/watch?v=G7AotsjhY8Y,https://lovetheworkmore.com/2001-2/,Olla Condoms: Unexpected Babies - Case Study | Creative Marketing Campaign,Worlds Best Case Studies,ok,
1994-aaron-burr-california-fluid-milk-processor-board,AARON BURR,CALIFORNIA FLUID MILK PROCESSOR BOARD,GOODBY SILVERSTEIN & PARTNERS,1994,low_title_match_vs_youtube,0.0909,1,https://www.youtube.com/watch?v=OLSsswr6z9Y&amp;ab_channel=leftventricle,https://lovetheworkmore.com/1954-1999/,"Original ""got milk?"" commercial - Who shot Alexander Hamilton?",leftventricle,ok,
1993-you-cannot-be-serious-van-den-berghs-foods,YOU CANNOT BE SERIOUS,VAN DEN BERGHS FOODS,MCCANN-ERICKSON LONDON,1993,low_title_match_vs_youtube,0.0909,1,https://www.youtube.com/watch?v=RPljv6snzik&ab_channel=TheHallofAdvertising,https://lovetheworkmore.com/1954-1999/,"Wall's Sausages - Saws Hedges (1993, UK)",The Hall of Advertising,ok,
1973-from-tears-to-smile-8230-child-seagram-s-overseas-sales,FROM TEARS TO SMILE &#8230; CHILD,SEAGRAM'S OVERSEAS SALES,DPZ PROPAGANDA,1973,low_title_match_vs_youtube,0.0909,1,https://youtu.be/Ehburevy-bc,https://lovetheworkmore.com/1954-1999/,Seagrams 1973,Great Ads,ok,
1971-les-handicapes-comite-national-francais-de-liaison-pour-la-readaptation-des-handicapes,LES HANDICAPES,COMITE NATIONAL FRANCAIS DE LIAISON POUR LA READAPTATION DES HANDICAPES,TBWA,1971,low_title_match_vs_youtube,0.0909,1,https://youtu.be/WVu4Xf6A3NA,https://lovetheworkmore.com/1954-1999/,French Handicapes,Wei Al,ok,
2016-clutch-bucket-bag-tote-volkswagen,"CLUTCH, BUCKET BAG, TOTE",VOLKSWAGEN,DDB TRIBAL GROUP DUSSELDORF,2016,low_title_match_vs_youtube,0.1,1,https://www.youtube.com/watch?v=bdm87z-wZWI,https://lovetheworkmore.com/2016-2/,Volkswagen's innovative emergency assistance will literally save lives! 👏 #volkswagen #cars,Supercar Blondie,ok,
2013-daddy-s-girl-twinsaver-men-tissues,DADDY’S GIRL,TWINSAVER MEN TISSUES,TBWA\HUNT\LASCARIS JOHANNESBURG,2013,low_title_match_vs_youtube,0.1,1,https://www.youtube.com/watch?v=LGkza4ON0xk,https://lovetheworkmore.com/2013-2/,"Tux Premium Tissues - Gentle Care, Everywhere",Tux Tissues,ok,
2012-boldly-designed-world-audi-a7,BOLDLY DESIGNED WORLD,AUDI A7,VENABLES BELL & PARTNERS SAN FRANCISCO,2012,low_title_match_vs_youtube,0.1,0.8,https://www.youtube.com/watch?v=CHti7c1Gtfg,https://lovetheworkmore.com/2012-2/,Audi A7 Sportback | Review,Integral Motion,ok,
2012-easy-way-test-easy-way-language-school,EASY WAY TEST,EASY WAY LANGUAGE SCHOOL,LODUCCA MPM SÃO PAULO,2012,low_title_match_vs_youtube,0.1,1,https://www.youtube.com/watch?v=jLSuJNdMSpI,https://lovetheworkmore.com/2012-2/,How to Answer Any Question on a Test,Tamer Shaheen,ok,
2009-decrossifier-pinky-restraint-collar-clips-miller,"DECROSSIFIER, PINKY RESTRAINT, COLLAR CLIPS",MILLER,SAATCHI & SAATCHI NEW YORK,2009,low_title_match_vs_youtube,0.1,1,https://www.youtube.com/watch?v=U88tPtRoBMM,https://lovetheworkmore.com/2009-2/,Retaili$tic with Ben Miller,Coresight Research,ok,
2008-aids-stats-cape-argus-newspaper,AIDS STATS,CAPE ARGUS NEWSPAPER,KING JAMES GROUP CAPE TOWN,2008,low_title_match_vs_youtube,0.1,1,https://www.youtube.com/watch?v=VmwPqgWZlho,https://lovetheworkmore.com/2008-2/,Case Study (Day 6 results & Round 1 Final Stats review cont.): Youtube Shorts Ads + Clickbank Offer,marketingPOLAND PL,ok,
2005-for-boys-who-were-always-men-volkswagen,FOR BOYS WHO WERE ALWAYS MEN,VOLKSWAGEN,DDB BERLIN,2005,low_title_match_vs_youtube,0.1,1,https://www.youtube.com/watch?v=O-M8cqWccdw,https://lovetheworkmore.com/2005-2/,Volkswagen - Advert - Golf Gti - The Man - (1984),ROVR,ok,
1995-hungry-5-father-tries-to-throw-a-rock-nissin-food,HUNGRY 5: FATHER TRIES TO THROW A ROCK,NISSIN FOOD,HAKUHODO TOKYO,1995,low_title_match_vs_youtube,0.1,1,https://www.youtube.com/watch?v=csS6lLMAI6o&amp;list=PL6956B4443105CDA9&amp;index=55&amp;pp=iAQB&amp;ab_channel=videosfromvincent,https://lovetheworkmore.com/1954-1999/,Nissin - Stones.mov,videos from vincent,ok,
1995-ball-and-chain-divorce-attorney,BALL AND CHAIN,DIVORCE ATTORNEY,BIRDSALL-VOSS & KLOPPENBURG MILWAUKEE,1995,low_title_match_vs_youtube,0.1,0.4,https://www.youtube.com/watch?v=xQqQd_yKpwM&ab_channel=SuperSlawen,https://lovetheworkmore.com/1954-1999/,the best divorce lawyer commercial ever,SuperSlawen,ok,
2019-1-minute-46-seconds-hospital-leforte,1 MINUTE 46 SECONDS,HOSPITAL LEFORTE,MCCANN HEALTH SÃO PAULO,2019,low_title_match_vs_youtube,0.1111,0.8,https://www.youtube.com/watch?v=Dk0Aaj7tnJI,https://lovetheworkmore.com/2019-2/,A Cinematic Hospital Design Video,Gravity Fair,ok,
2018-appocalypse-apple,APPOCALYPSE,APPLE,TBWA\MEDIA ARTS LAB LOS ANGELES,2018,low_title_match_vs_youtube,0.1111,0.4,https://www.youtube.com/watch?v=wP6nHR7cI58,https://lovetheworkmore.com/2018-2/,Apple is Failing ? : The TRUTH Apple Doesn’t Want You to Know | Business Case study,Think School,ok,
2017-music-transplant-jovem-pan-radio,MUSIC TRANSPLANT,JOVEM PAN RADIO,CCZ*WOW CURITIBA,2017,low_title_match_vs_youtube,0.1111,1,https://www.youtube.com/watch?v=3evu8g1Pz4w,https://lovetheworkmore.com/2017-2/,The Power of Radio - and East Coast Radio (Case Study video),East Coast TV,ok,
2017-vacant-stare-dribble-cry-pedigree,"VACANT STARE, DRIBBLE CRY",PEDIGREE,COLENSO BBDO AUCKLAND,2017,low_title_match_vs_youtube,0.1111,1,https://www.youtube.com/watch?v=IhDaxZQ1zGw,https://lovetheworkmore.com/2017-2/,Half turn dribble move .This basketball skill Very good 😛#basketball #basketballtraining #animation,KaKaBasketball,ok,
2016-bald-box-parachute-aspirin-cafiaspirin,"BALD, BOX, PARACHUTE",ASPIRIN/CAFIASPIRIN,ALMAPBBDO SÃO PAULO,2016,low_title_match_vs_youtube,0.1111,1,https://www.youtube.com/watch?v=aXS0rUj0qUs,https://lovetheworkmore.com/2016-2/,Taking Aspirin?  Dr. Mandell,motivationaldoc,ok,
2016-deardaddy-domestic-violence-awareness,DEARDADDY,DOMESTIC VIOLENCE AWARENESS,SCHJÆRVEN REKLAMEBYRÅ OSLO,2016,low_title_match_vs_youtube,0.1111,0.8,https://www.youtube.com/watch?v=dP7OXDWof30&ab_channel=CARENorge,https://lovetheworkmore.com/2016-2/,#DearDaddy (English),CARE Norge,ok,
2016-diehard-fan-nissan-s-ncaa-partnership,DIEHARD FAN,NISSAN’S NCAA PARTNERSHIP,CRITICAL MASS CALGARY,2016,low_title_match_vs_youtube,0.1111,1,https://www.youtube.com/watch?v=v4KFGaZb5I4,https://lovetheworkmore.com/2016-2/,Nissan #DoItForUs Case Study,Red Bee Creative,ok,
2016-rocket-car-men-s-body-care,ROCKET CAR,MEN’S BODY CARE,WIEDEN + KENNEDY PORTLAND,2016,low_title_match_vs_youtube,0.1111,1,https://www.youtube.com/watch?v=CZ73dBryPfI,https://lovetheworkmore.com/2016-2/,Cannes 2024 | Case Study - Vaseline: Transition Body Lotion,EDG,ok,
2015-celebrating-50-years-in-brazil-ajinomoto,CELEBRATING 50 YEARS IN BRAZIL,AJINOMOTO,F/NAZCA SAATCHI & SAATCHI SÃO PAULO,2015,low_title_match_vs_youtube,0.1111,0.8,https://www.youtube.com/watch?v=Gi_G0qtinTQ,https://lovetheworkmore.com/2015-2/,McDonald’s — 50 Years Big Mac — Cannes Lions winner 2018,Egor Reznikov,ok,
2015-psychologist-doctor-car-one,"PSYCHOLOGIST, DOCTOR",CAR ONE,LEO BURNETT BUENOS AIRES,2015,low_title_match_vs_youtube,0.1111,0.8,https://www.youtube.com/watch?v=UhBisEI0guw,https://lovetheworkmore.com/2015-2/,Psychiatrist Vs. Psychologist: What Are The Differences? Dr. Samir Parikh Reveals #shorts,BeerBiceps,ok,
2015-red-phone-telma-tv,RED PHONE,TELMA TV,NEW MOMENT NEW IDEAS COMPANY SKOPJE,2015,low_title_match_vs_youtube,0.1111,0.6,https://www.youtube.com/watch?v=DidPjY6RWr4,https://lovetheworkmore.com/2015-2/,EPIC product video idea using a phone 🤯🤳..,THAT ICELANDIC GUY.,ok,
2015-too-important-tide,TOO IMPORTANT,TIDE,DEL CAMPO SAATCHI & SAATCHI BUENOS AIRES,2015,low_title_match_vs_youtube,0.1111,0.6,https://www.youtube.com/watch?v=jx0wc3Z72CA,https://lovetheworkmore.com/2015-2/,It's Tide Ad Case Study,Jackson Mah,ok,
2014-blood-charger-funda-o-pr-sangue,BLOOD CHARGER,FUNDAÇÃO PRÓ SANGUE,PUBLICIS SÃO PAULO,2014,low_title_match_vs_youtube,0.1111,1,https://www.youtube.com/watch?v=9qMd1GAM-jo,https://lovetheworkmore.com/2014-2/,HDFC BANK Blood Donation  #StopMithani Case Study,Leo Burnett India,ok,
2014-easy-way-lyrics-easy-way-language-center,EASY WAY LYRICS,EASY WAY LANGUAGE CENTER,LODUCCA SÃO PAULO,2014,low_title_match_vs_youtube,0.1111,1,https://www.youtube.com/watch?v=2koVPOcGFlc,https://lovetheworkmore.com/2014-2/,Comment yes for more body language videos! #selfhelp #personaldevelopment #selfimprovement,selfhelpsonya,ok,
2014-happy-todo-mejora-foundation,HAPPY,TODO MEJORA FOUNDATION,EDUARDO FREDERICK TBWA SANTIAGO,2014,low_title_match_vs_youtube,0.1111,0.8,https://www.youtube.com/watch?v=oG4K9y-kRe8,https://lovetheworkmore.com/2014-2/,Hoffmann Group Foundation Imagefilm - 20th Anniversary,Hoffmann Group Foundation,ok,
2014-not-a-stupid-cover-cultural-bookstore,NOT A STUPID COVER,CULTURAL BOOKSTORE,DM9DDB SÃO PAULO,2014,low_title_match_vs_youtube,0.1111,1,https://www.youtube.com/watch?v=p_4IKwmPFq4,https://lovetheworkmore.com/2014-2/,This Is Why People in Japan Cover Their Books 🇯🇵👀,JapanFactsAmazing,ok,
2014-rumble-on-the-rails-sports-federation,RUMBLE ON THE RAILS,SPORTS FEDERATION,KETCHUM NEW YORK,2014,low_title_match_vs_youtube,0.1111,1,https://www.youtube.com/watch?v=RhcX-FTJjpg,https://lovetheworkmore.com/2014-2/,Football Federation Australia - Viral Campaign Case Study,lowehunt2009,ok,
2013-almost-close-nearly-volkswagen,"ALMOST, CLOSE, NEARLY",VOLKSWAGEN,ADAM&EVE + DDB LONDON,2013,low_title_match_vs_youtube,0.1111,0.8,https://www.youtube.com/watch?v=mY4IJ25dNDY,https://lovetheworkmore.com/2013-2/,Volkswagen Technically Display Advertising Case Study,OgilvyCT,ok,
2013-ignacio-twinsaver-men-tissues,IGNACIO,TWINSAVER MEN TISSUES,TBWA\HUNT\LASCARIS JOHANNESBURG,2013,low_title_match_vs_youtube,0.1111,0.8,https://www.youtube.com/watch?v=H9zCHnyoFuQ,https://lovetheworkmore.com/2013-2/,The best ad for Tissues. ever. of all time.,Aryan Nair,ok,
2012-no-bollocks-miners-newcastle-brown-ale,NO BOLLOCKS MINERS,NEWCASTLE BROWN ALE,DROGA5 NEW YORK,2012,low_title_match_vs_youtube,0.1111,1,https://www.youtube.com/watch?v=E7lzXliVQ2I&ab_channel=ChrisRawlinson,https://lovetheworkmore.com/2012-2/,No Bollocks,Chris Rawlinson,ok,
2012-rugbeer-cerveza-salta-beer,RUGBEER,CERVEZA SALTA BEER,OGILVY & MATHER BUENOS AIRES,2012,low_title_match_vs_youtube,0.1111,0.8,https://www.youtube.com/watch?v=T67EncQPwNk&t=1s&ab_channel=InteractWorkers,https://lovetheworkmore.com/2012-2/,Rugbeer,InteractWorkers,ok,
2012-yes-no-playstation,YES NO,PLAYSTATION,DEL CAMPO/NAZCA SAATCHI & SAATCHI BUENOS AIRES,2012,low_title_match_vs_youtube,0.1111,0.4,https://www.youtube.com/watch?v=agM7c-Tc-zY,https://lovetheworkmore.com/2012-2/,Sony's Hidden Playstation Ad Patent🤯,GamersToday,ok,
2011-look-at-me-dad-samroc-paint-hardware,LOOK AT ME DAD!,SAMROC PAINT & HARDWARE,LOWE & PARTNERS SINGAPORE,2011,low_title_match_vs_youtube,0.1111,1,https://www.youtube.com/watch?v=hCP6HThZDyE,https://lovetheworkmore.com/2011-2/,Paint Industry king | Case Study of Asian Paints - Garage Startup,OneMan Mindset,ok,
2011-spark-hope-campaign-rock4aids,SPARK HOPE CAMPAIGN,ROCK4AIDS,JOE PUBLIC SHIFT FOURWAYS,2011,low_title_match_vs_youtube,0.1111,0.8,https://www.youtube.com/watch?v=zIAgQqsM384,https://lovetheworkmore.com/2011-2/,Advertising Campaign Case Study - Supermalt,Mediareach Advertising,ok,
2009-go-on-lad-hovis-bread,GO ON LAD,HOVIS BREAD,MILES CALCRAFT BRIGINSHAW DUFFY LONDON,2009,low_title_match_vs_youtube,0.1111,0.6,https://www.youtube.com/watch?v=OMwTIA5RhT4&ab_channel=AdvertCommercial,https://lovetheworkmore.com/2009-2/,Hovis (2013) Advert Full - Advert Commercial,Advert Commercial,ok,
2009-loo-baby-room-kitchen-bajaj,"LOO, BABY ROOM, KITCHEN",BAJAJ,LEO BURNETT MUMBAI,2009,low_title_match_vs_youtube,0.1111,1,https://www.youtube.com/watch?v=X79SDMPUwHI,https://lovetheworkmore.com/2009-2/,Study space design | small room design | House Design,House Design,ok,
2009-stairs-cookies-tree-hospital-aleman,"STAIRS, COOKIES, TREE",HOSPITAL ALEMAN,SAATCHI & SAATCHI BUENOS AIRES,2009,low_title_match_vs_youtube,0.1111,1,https://www.youtube.com/watch?v=UaZx3fwxuF8,https://lovetheworkmore.com/2009-2/,Peppa's Office Under The Stairs! 💼 | Peppa Pig Official Full Episodes,Peppa Pig - Official Channel,ok,
2008-aids-stats-cape-argus,AIDS STATS,CAPE ARGUS,KING JAMES GROUP CAPE TOWN,2008,low_title_match_vs_youtube,0.1111,0.8,https://www.youtube.com/watch?v=gaesb5RJxlo,https://lovetheworkmore.com/2008-2/,GNRS516 Unit 3 AIDS case study,George Hanshaw,ok,
2008-what-s-new-jean-lacasse-antiquaire,WHAT’S NEW?,JEAN LACASSE ANTIQUAIRE,SID LEE MONTREAL,2008,low_title_match_vs_youtube,0.1111,1,https://www.youtube.com/watch?v=t6T4xA8rz_I,https://lovetheworkmore.com/2008-2/,"Jean Case, CEO of The Case Impact Network and Chairman of the National Geographic Society",Goldman Sachs,ok,
2004-bouquet-hewlet-packard,BOUQUET,HEWLET-PACKARD,GOODBY SILVERSTEIN & PARTNERS SAN FRANCISCO,2004,low_title_match_vs_youtube,0.1111,0.6,https://www.youtube.com/watch?v=Drb4p-EkDrU,https://lovetheworkmore.com/2004-2/,Doordash - Self Love Bouquet (Case Study) | 2023 Campaign,Campaign Unpacked,ok,
2004-tree-the-costume-s-house,TREE,THE COSTUME’S HOUSE,QUORUM/NAZCA SAATCHI & SAATCHI LIMA,2004,low_title_match_vs_youtube,0.1111,0.8,https://www.youtube.com/watch?v=D9-AMlS-Okc,https://lovetheworkmore.com/2004-2/,Tree Correspondents (Case Study) - HYUNDAI x FCB,Amazing Ads,ok,
2003-don-t-be-a-local-young-persons-railcard,DON’T BE A LOCAL,YOUNG PERSONS RAILCARD,CRAIK JONES LONDON,2003,low_title_match_vs_youtube,0.1111,1,https://www.youtube.com/watch?v=z4SWD5NHO18,https://lovetheworkmore.com/2003-2/,3 stories of local eco-entrepreneurship - Majora Carter,TED-Ed,ok,
2003-shelfball-medical-condition-espn,SHELFBALL/MEDICAL CONDITION,ESPN,WIEDEN+KENNEDY NEW YORK,2003,low_title_match_vs_youtube,0.1111,0.8,https://www.youtube.com/watch?v=L9_oS15Wh5A,https://lovetheworkmore.com/2003-2/,SC Featured: Baseball Seams to Heal | ESPN,ESPN,ok,
2003-turning-circle-daimley-chrysler,TURNING CIRCLE,DAIMLEY CHRYSLER,SPRINGER & JACOBY WERBUG HAMBURG,2003,low_title_match_vs_youtube,0.1111,0.8,https://www.youtube.com/watch?v=vSYvDHEDCrg,https://lovetheworkmore.com/2003-2/,Chrysler: Visual Case Study,Media Genesis,ok,
2002-and-the-winners-are-pbh,AND THE WINNERS ARE,PBH,"DUVAL GUILLAUME BRUSSELS, BRUSSELS",2002,low_title_match_vs_youtube,0.1111,1,https://www.youtube.com/watch?v=EraMoRQVgiE,https://lovetheworkmore.com/2002-2/,Award-winning leadership development - P&G and Impact Case Study,Impact,ok,
2002-devastation-brazilian-rain-forest,DEVASTATION,BRAZILIAN RAIN FOREST,LEW LARA SÃO PAULO,2002,low_title_match_vs_youtube,0.1111,0.8,https://www.youtube.com/watch?v=DYtmc2JPIfM,https://lovetheworkmore.com/2002-2/,Amazon forest felled to build road for climate summit | BBC News,BBC News,ok,
2002-grad-wrap-nga,GRAD WRAP,NGA,BRISTOW/PRENTICE/LAMBAART/BUDD MELBOURNE,2002,low_title_match_vs_youtube,0.1111,0.6,https://www.youtube.com/watch?v=Usof-w-oY20,https://lovetheworkmore.com/2002-2/,Learn how to pleat-wrap a gift! Simple and elegant style #how #gift #giftwrapping #wrapping #pleated,Rubbia,ok,
2002-half-day-off-smirnoff,HALF-DAY OFF,SMIRNOFF,WOW RAPP COLLINS AUCKLAND,2002,low_title_match_vs_youtube,0.1111,0.8,https://www.youtube.com/watch?v=QSwWaMOkVgo,https://lovetheworkmore.com/2002-2/,Diageo Smirnoff - Ads for Artists case study,We Are Example,ok,
2002-living-with-it-aventis,LIVING WITH IT,AVENTIS,MRM PARTNERS WORLDWIDE NEW YORK,2002,low_title_match_vs_youtube,0.1111,0.6,https://www.youtube.com/watch?v=vkJx843W8XE,https://lovetheworkmore.com/2002-2/,"Google Ads Case Study - [EXIPURE] - $4,752 PROFIT With NO BRAND BIDDING!",Ivan Mana,ok,
2002-rocky-turner-broadcasting-systems,ROCKY,TURNER BROADCASTING SYSTEMS,"HUNGRY MAN, NEW YORK",2002,low_title_match_vs_youtube,0.1111,0.8,https://www.youtube.com/watch?v=AJqZW8zmptA&ab_channel=ScottMcGee,https://lovetheworkmore.com/2002-2/,Rocky spoof on TCM,Scott McGee,ok,
2002-titanic-mastercard,TITANIC,MASTERCARD,MCCANN-ERICKSON PUERTO RICO SAN JUAN,2002,low_title_match_vs_youtube,0.1111,0.4,https://www.youtube.com/watch?v=jrt60qZ4ZpA,https://lovetheworkmore.com/2002-2/,MASTERCARD - INCLUSIVE BY DESIGN (Case Study) | Campaign,Campaign Unpacked,ok,
2002-umbrellas-parmalat,UMBRELLAS,PARMALAT,DEL CAMPO NAZCA SAATCHI & SAATCHI BUENOS AIRES,2002,low_title_match_vs_youtube,0.1111,0.4,https://www.youtube.com/watch?v=2GyhHyfKg_0,https://lovetheworkmore.com/2002-2/,Rainco Timeline - World's Favorite Umbrellas Company,Rainco,ok,
2002-unfinished-diary-cepsa-oil-company,UNFINISHED DIARY,CEPSA OIL COMPANY,CP COMUNICACION PROXIMITY MADRID,2002,low_title_match_vs_youtube,0.1111,1,https://www.youtube.com/watch?v=Fa6m8mkfg1A,https://lovetheworkmore.com/2002-2/,33 Laws of Success | The Diary of a CEO Book Summary | Simplebooks,Simplebooks,ok,
2001-bbv-retirement-bbv,BBV RETIREMENT,BBV,CARILLO PASTORE EURO RSCG SÃO PAULO,2001,low_title_match_vs_youtube,0.1111,0.4,https://www.youtube.com/watch?v=Kby6gdMS2Os,https://lovetheworkmore.com/2001-2/,Prudential 'Race for Retirement' Case Study,Meaningful Impact,ok,
2001-cemetery-weber-insurance,CEMETERY,WEBER INSURANCE,PUBLICIS CASADEVALL PEDRENO & PRG MADRID,2001,low_title_match_vs_youtube,0.1111,0.6,https://www.youtube.com/watch?v=0oOLwHACvmU,https://lovetheworkmore.com/2001-2/,Chemical Spill Insurance Claim Explained — $11.9M Environmental Loss Case Study,MegaSettled,ok,
2001-club-scratch-heineken,CLUB/SCRATCH,HEINEKEN,LOWE LINTAS & PARTNERS NEW YORK,2001,low_title_match_vs_youtube,0.1111,0.6,https://www.youtube.com/watch?v=GxlAhd36D-U,https://lovetheworkmore.com/2001-2/,Heineken - The Birth Of Scratching,Jeuxtesblier,ok,
2001-dishwasher-fridge-oven-brandt,"DISHWASHER, FRIDGE, OVEN",BRANDT,CLM/BBDO BOULOGNE-BILLANCOURT,2001,low_title_match_vs_youtube,0.1111,0.8,https://www.youtube.com/watch?v=FJhjwVhQopk,https://lovetheworkmore.com/2001-2/,WANTS A BRANDT,Alexandre (Zeca),ok,
2001-smelly-socked-romantic-de-beers,SMELLY-SOCKED ROMANTIC,DE BEERS,J WALTER THOMPSON NEW YORK,2001,low_title_match_vs_youtube,0.1111,0.8,https://www.youtube.com/watch?v=wxuMh68GSrY,https://lovetheworkmore.com/2001-2/,De Beers' $1B+ Strategy: Transforming Diamonds into Symbols of Love 💖💍,Our Future,ok,
