id,year,brand,case_name,youtube_url
super-bowl-2021-ispot-tekm,2021,Disney+,Get Your Stream on With the Disney Bundle,https://www.youtube.com/watch?v=oRQckLs_0ro
super-bowl-2021-ispot-tekn,2021,NFL,As One,https://www.youtube.com/watch?v=SilS_vq4XOw
super-bowl-2021-ispot-tekp,2021,Paramount+,Y: 1883,https://www.youtube.com/watch?v=5ArOzEontRA
super-bowl-2021-ispot-tekq,2021,Robinhood Financial,We Are All Investors,https://www.youtube.com/watch?v=pmdozXl4T4E
super-bowl-2021-ispot-teks,2021,Cadillac,ScissorHandsFree [T1],https://www.youtube.com/watch?v=N4L_3IiXIVQ
super-bowl-2021-ispot-tekx,2021,Michelob ULTRA Organic Seltzer,All-Star Cast,https://www.youtube.com/watch?v=CRCBZ6oLsd8
super-bowl-2021-ispot-teky,2021,Paramount+,"Star Trek: Every Series, Every Episode",https://www.youtube.com/watch?v=RyC58kl-bXc
super-bowl-2021-ispot-tep7,2021,CBS,Local Community,https://www.youtube.com/watch?v=sr8dkMGmpig
super-bowl-2021-ispot-tepa,2021,Amazon Echo,Alexa's Body,https://www.youtube.com/watch?v=xxNxqveseyI
super-bowl-2021-ispot-tepy,2021,Guaranteed Rate,Believe You Will,https://www.youtube.com/watch?v=CdK8JhvAryQ
super-bowl-2021-ispot-tes_,2021,Mercari,Get Your Unused Things Back in the Game,https://www.youtube.com/watch?v=Q-RbRqivpx8
super-bowl-2021-ispot-tes2,2021,Paramount+,Expedition: Hooked It,https://www.youtube.com/watch?v=-eob7jyGj2U
super-bowl-2021-ispot-tes5,2021,Pringles,Space Return,https://www.youtube.com/watch?v=APIMNM5X4jA
super-bowl-2021-ispot-tes6,2021,Chipotle Mexican Grill,Can a Burrito Change the World?,https://www.youtube.com/watch?v=BkXHqihY4RE
super-bowl-2021-ispot-tes7,2021,Logitech,Defy Logic,https://www.youtube.com/watch?v=1B9LY9zoox0
super-bowl-2021-ispot-tes9,2021,CBS,Special Episode,https://www.youtube.com/watch?v=ChlM8Je3WVg
super-bowl-2021-ispot-tesa,2021,Jimmy John's,Meet the King,https://www.youtube.com/watch?v=bbU2ChdI4Ro
super-bowl-2021-ispot-tesb,2021,Dexcom,Technology,https://www.youtube.com/watch?v=jmWKjVIx7fA
super-bowl-2021-ispot-tesc,2021,CBS,Got a Problem?,https://www.youtube.com/watch?v=Bvcr_xZoCiE
super-bowl-2021-ispot-tesd,2021,WeatherTech,WeatherTech Family,https://www.youtube.com/watch?v=rF6Jjm5547k
super-bowl-2021-ispot-tese,2021,CBS,Biggest Performance of the Year,https://www.youtube.com/watch?v=AeADwyhNSGE
super-bowl-2021-ispot-tesf,2021,Tide,The Jason Alexander Hoodie,https://www.youtube.com/watch?v=DhS6tuyB7wA
super-bowl-2021-ispot-tesg,2021,Mountain Dew,Major Melon Bottle Count,https://www.youtube.com/watch?v=YLw3KgAHolM
super-bowl-2021-ispot-tesh,2021,DraftKings,Super Bowl Prediction Challenge,https://www.youtube.com/watch?v=al7S01Pp00U
super-bowl-2021-ispot-tesi,2021,Disney+,The Falcon and the Winter Soldier,https://www.youtube.com/watch?v=d3dz_AH6uEo
super-bowl-2021-ispot-tesj,2021,Vroom.com,Dealership Pain,https://www.youtube.com/watch?v=3ix2zPQVkSE
super-bowl-2021-ispot-tesk,2021,SKECHERS,To the Max,https://www.youtube.com/watch?v=RxBPZ9dtybA
super-bowl-2021-ispot-tesl,2021,Rocket Mortgage,Certain Is Better,https://www.youtube.com/watch?v=wkiKW9x-uNk
super-bowl-2021-ispot-tesm,2021,T-Mobile,Rock Star,https://www.youtube.com/watch?v=nWk1Py5ii08
super-bowl-2021-ispot-tesn,2021,E*TRADE from Morgan Stanley,Workout,https://www.youtube.com/watch?v=Otxw_GTQy-8
super-bowl-2021-ispot-teso,2021,Shift4Shop,Join the World's First All-Civilian Mission to Space,https://www.youtube.com/watch?v=_nwSmOEiDls
super-bowl-2021-ispot-tesp,2021,Miracle-Gro,Keep Growing,https://www.youtube.com/watch?v=TXPfEwymnJE
super-bowl-2021-ispot-tesq,2021,General Motors,No Way Norway [T1],https://www.youtube.com/watch?v=HfR_2DAAwt0
super-bowl-2021-ispot-tesr,2021,CBS,The Masters,https://www.youtube.com/watch?v=scdH4uwmKUs
super-bowl-2021-ispot-tess,2021,Paramount+,Expedition: Ice Bridge Crack,https://www.youtube.com/watch?v=jUr8K4xmx5E
super-bowl-2021-ispot-test,2021,CBS,Stories,https://www.youtube.com/watch?v=KJUwsOzjbvs
super-bowl-2021-ispot-tesu,2021,Hellmann's | Best Foods,Fairy Godmayo,https://www.youtube.com/watch?v=L8DlGyZbeLw
super-bowl-2021-ispot-tesw,2021,TurboTax,Spreading Tax Expertise Across the Land,https://www.youtube.com/watch?v=ZsRdPp-tOvA
super-bowl-2021-ispot-tesx,2021,Dr. Squatch Soap Co.,You're Not a Dish,https://www.youtube.com/watch?v=vDHNMqOLw_o
super-bowl-2021-ispot-tesy,2021,Bud Light Seltzer,Last Year's Lemons,https://www.youtube.com/watch?v=RaGtAJ7cH2s
super-bowl-2021-ispot-tesz,2021,Toyota,Upstream [T1],https://www.youtube.com/watch?v=Pr3jR2keirk
super-bowl-2022-ispot-bv1j,2022,Squarespace,Teaser: Shh,https://www.youtube.com/watch?v=2cLNMXUNzxY
super-bowl-2022-ispot-bv1w,2022,NFL,Teaser: Darn Colors,https://www.youtube.com/watch?v=c7V17-JZam0
super-bowl-2022-ispot-bv2x,2022,NBC,World,https://www.youtube.com/watch?v=Aq02MZGgprY
super-bowl-2022-ispot-bv7l,2022,SKECHERS,Pre-Release: Legalize,https://www.youtube.com/watch?v=_5d2iBEuVsM
super-bowl-2022-ispot-bv7o,2022,SKECHERS,Pre-Release: On the Road,https://www.youtube.com/watch?v=v0ijL6pcW1g
super-bowl-2022-ispot-bvb4,2022,Crypto.com,Make History,https://www.youtube.com/watch?v=Sk_52aI_W1M
super-bowl-2022-ispot-bvb5,2022,Gillette,As Quick as Washing Your Face,https://www.youtube.com/watch?v=8Y-Z8oJRViY
super-bowl-2022-ispot-bvba,2022,Rocket Mortgage,Barbie's Dream House,https://www.youtube.com/watch?v=4UtLpt3DJis
super-bowl-2022-ispot-bvbc,2022,"Hologic, Inc.",Real Love,https://www.youtube.com/watch?v=WnUpYExusuY
super-bowl-2022-ispot-bvbd,2022,Amazon Prime Video,The Lord of the Rings: The Rings of Power,https://www.youtube.com/watch?v=zDHBioJ-jQ8
super-bowl-2022-ispot-bvbl,2022,eToro,Imagine a World,https://www.youtube.com/watch?v=S5ssyDmf_gI
super-bowl-2022-ispot-bvbn,2022,Hellmann's | Best Foods,Mayo Tackles Food Waste,https://www.youtube.com/watch?v=1L3h-PqISso
super-bowl-2022-ispot-bvby,2022,YouTube TV,Strange Choices,https://www.youtube.com/watch?v=niKQFmWeEk0
super-bowl-2022-ispot-bvg0,2022,NBC,Stay Tuned,https://www.youtube.com/watch?v=Cx9RhqlAULg
super-bowl-2022-ispot-bvg3,2022,NBC,Courthouse,https://www.youtube.com/watch?v=vbITAzOpvhE
super-bowl-2022-ispot-bvg4,2022,NBC,"Whenever, Wherever",https://www.youtube.com/watch?v=WaycltYnMa8
super-bowl-2022-ispot-bvg6,2022,Polestar,None of That [T1],https://www.youtube.com/watch?v=N10uWV3aMWA
super-bowl-2022-ispot-bvgd,2022,NBC,Across America,https://www.youtube.com/watch?v=Cx9RhqlAULg
super-bowl-2022-ispot-bvgg,2022,Meta Quest,Old Friends. New Fun.,https://www.youtube.com/watch?v=lfj-QH7IMxQ
super-bowl-2022-ispot-bvgj,2022,Peacock TV,Bel-Air: Fit for a Prince,https://www.youtube.com/watch?v=A0cEcDTALCA
super-bowl-2022-ispot-bvgk,2022,Peacock TV,Joe vs. Carole,https://www.youtube.com/watch?v=62VFGOJhg8w
super-bowl-2022-ispot-bvgt,2022,Budweiser,A Clydesdale's Journey,https://www.youtube.com/watch?v=H3WRqDrA0cY
super-bowl-2022-ispot-bvgu,2022,Universal Orlando Resort,Jurassic World Velocicoaster: Apex Predator,https://www.youtube.com/watch?v=c48JCJr5OC0
super-bowl-2022-ispot-bvgz,2022,NBC,America's Favorite Network,https://www.youtube.com/watch?v=x7UwboO4LlM
super-bowl-2022-ispot-bvk6,2022,NBC,Unwrapped,https://www.youtube.com/watch?v=bClUYfE3g6c
super-bowl-2022-ispot-bvkd,2022,T-Mobile,Do It for the Phones,https://www.youtube.com/watch?v=jja4WKT9Px8
super-bowl-2022-ispot-bvkr,2022,NBC,Rivals,https://www.youtube.com/watch?v=tY2TAb_uXcs
super-bowl-2022-ispot-bvky,2022,NBC,Sam,https://www.youtube.com/watch?v=yt8tR3nuG6A
super-bowl-2022-ispot-bvoa,2022,BMW,Teaser: Hey Zeus! [T1],https://www.youtube.com/watch?v=16-No7CmNHg
super-bowl-2022-ispot-bvod,2022,T-Mobile Home Internet,A Duet for Home Internet,https://www.youtube.com/watch?v=YVeCwSWNLrM
super-bowl-2022-ispot-bvoe,2022,NFL,Teaser: Is This Eli's Size?,https://www.youtube.com/watch?v=5PQ4HC8TNuw
super-bowl-2022-ispot-bvok,2022,Verizon Home Internet,Teaser: It Will Never Be the Same,https://www.youtube.com/watch?v=hXMta3PP8q0
super-bowl-2022-ispot-bvoy,2022,QuickBooks,Teaser: Small Biz Key No. 7,https://www.youtube.com/watch?v=FY0ng5FNVoQ
super-bowl-2022-ispot-bvp1,2022,McDonald's,Can I Get Uhhhhhhhhhhhh,https://www.youtube.com/watch?v=djG52oBOeeg
super-bowl-2022-ispot-bvp5,2022,NBC,Beyond Belief,https://www.youtube.com/watch?v=yt8tR3nuG6A
super-bowl-2022-ispot-bvp6,2022,BMW,Zeus & Hera,https://www.youtube.com/watch?v=nUC1QA5gRcU
super-bowl-2022-ispot-bvpb,2022,Salesforce,New Frontier,https://www.youtube.com/watch?v=vNYf6b9Yg9Y
super-bowl-2022-ispot-bvpd,2022,NBC,Here for the Gold,https://www.youtube.com/watch?v=yt8tR3nuG6A
super-bowl-2022-ispot-bvpf,2022,NBC,The Original Returns,https://www.youtube.com/watch?v=Aq02MZGgprY
super-bowl-2022-ispot-bvpj,2022,NFL,We Believe,https://www.youtube.com/watch?v=S-KEx9Ep1Mg
super-bowl-2022-ispot-bvpk,2022,NFL,Bring Down the House,https://www.youtube.com/watch?v=S-KEx9Ep1Mg
super-bowl-2022-ispot-bvpn,2022,Cutwater Spirits,Here's to the Lazy Ones,https://www.youtube.com/watch?v=pFe0zrHdBa0
super-bowl-2022-ispot-bvpp,2022,Verizon,Halftime Just Went Ultra,https://www.youtube.com/watch?v=uyc-T-_wFJ8
super-bowl-2022-ispot-bvpq,2022,SKECHERS,Back on the Road,https://www.youtube.com/watch?v=v0ijL6pcW1g
super-bowl-2022-ispot-bvpr,2022,NBC,Amazing Final Act,https://www.youtube.com/watch?v=5JpPpjAdMfo
super-bowl-2022-ispot-bvpt,2022,NBC,Dig It,https://www.youtube.com/watch?v=eIjT_8xIIrY
super-bowl-2022-ispot-bvpz,2022,NBC,Monobob,https://www.youtube.com/watch?v=Cx9RhqlAULg
super-bowl-2022-ispot-bvql,2022,BMW,Teaser: Where Will You Go? [T1],https://www.youtube.com/watch?v=gB6EL5X5rJI
super-bowl-2022-ispot-bvqm,2022,DraftKings,Teaser: Too Good to Be True,https://www.youtube.com/watch?v=C3FG7Gl07cU
super-bowl-2022-ispot-bvqs,2022,General Motors,Teaser: Scott's N-EV-er Gonna Get It [T1],https://www.youtube.com/watch?v=WyVvJj3pq9I
super-bowl-2022-ispot-bvqu,2022,General Motors,Teaser: The EV-il Children Are Our Future [T1],https://www.youtube.com/watch?v=WyVvJj3pq9I
super-bowl-2022-ispot-bvs0,2022,Peacock TV,Premium Movies,https://www.youtube.com/watch?v=SePn1ItyQ6o
super-bowl-2022-ispot-bvs3,2022,Telemundo,GOOOOOOAL,https://www.youtube.com/watch?v=-zu8t_xpyk4
super-bowl-2022-ispot-bvsl,2022,Verizon Home Internet,Cable Guy,https://www.youtube.com/watch?v=8Tw2BaaPMTI
super-bowl-2022-ispot-bvsn,2022,Peacock TV,Marry Me,https://www.youtube.com/watch?v=SePn1ItyQ6o
super-bowl-2022-ispot-bvsp,2022,Pepsi,Halftime Show and Ultra Pass,https://www.youtube.com/watch?v=Xdu4tBHywgg
super-bowl-2022-ispot-bvss,2022,NBC,Ultra Pass,https://www.youtube.com/watch?v=yt8tR3nuG6A
super-bowl-2022-ispot-bvsy,2022,Disney+,All the GOATs,https://www.youtube.com/watch?v=AV8NXzi5Lj0
super-bowl-2022-ispot-bvt3,2022,Disney+,Moon Knight,https://www.youtube.com/watch?v=KM3Yx-5Ymiw
super-bowl-2022-ispot-bvt9,2022,"Amazon, Inc.",Mind Reader,https://www.youtube.com/watch?v=d0UEAr8I9G8
super-bowl-2022-ispot-bvtf,2022,FTX,Don't Miss Out,https://www.youtube.com/watch?v=1R2WW0F_sy4
super-bowl-2022-ispot-bvtt,2022,Toyota,The Joneses [T1],https://www.youtube.com/watch?v=GU4UwCZFnM8
super-bowl-2022-ispot-bvtv,2022,Netflix,New Movies Every Week,https://www.youtube.com/watch?v=Ha8ofuzpriE
super-bowl-2022-ispot-bvtx,2022,E*TRADE from Morgan Stanley,He's Back,https://www.youtube.com/watch?v=zsUXS8tgXdY
super-bowl-2022-ispot-bvv4,2022,T-Mobile,Rescue Your Phone Today,https://www.youtube.com/watch?v=Xy1SrxZ07Ak
super-bowl-2022-ispot-bvvt,2022,QuickBooks,Duality Duets: Hero,https://www.youtube.com/watch?v=r-S8sBXkcew
super-bowl-2022-ispot-bvwg,2022,General Motors,EV-erybody In [T1],https://www.youtube.com/watch?v=s6b-Pn_GIow
super-bowl-2022-ispot-q0_v,2022,Booking.com,Teaser: Idris Rehearses for His Big Game Debut,https://www.youtube.com/watch?v=YchR7cbFuAU
super-bowl-2022-ispot-q00l,2022,Lay's,Teaser: What Are We Doing?,https://www.youtube.com/watch?v=y81fPMc9ubg
super-bowl-2022-ispot-q07p,2022,AT&T Internet,Pre-Release: A Lot in Common,https://www.youtube.com/watch?v=2NTNjKznv88
super-bowl-2022-ispot-q0ma,2022,NBC,Do You Know,https://www.youtube.com/watch?v=5JpPpjAdMfo
super-bowl-2022-ispot-q0sj,2022,Booking.com,Teaser: Calling Legendary Spokes-Blokes for Advice,https://www.youtube.com/watch?v=yYQAc1zMaAk
super-bowl-2022-ispot-q3dk,2022,Sam's Club,Teaser: VIP,https://www.youtube.com/watch?v=e2VAM1kgmyU
super-bowl-2022-ispot-q3er,2022,Vroom.com,Flake: The Musical,https://www.youtube.com/watch?v=L18SdZkdgaU
super-bowl-2022-ispot-q3zg,2022,Frito Lay,Teaser: Questions,https://www.youtube.com/watch?v=SpoRadA6Omo
super-bowl-2022-ispot-q4_z,2022,NFL,Teaser: Peyton Manning Casting Tape,https://www.youtube.com/watch?v=tMuG3P3R0qQ
super-bowl-2022-ispot-q43g,2022,NFL,Teaser: Player Casting Tape,https://www.youtube.com/watch?v=KFzjWkBf3wo
super-bowl-2022-ispot-q463,2022,Peacock TV,This Year: Originals to Love,https://www.youtube.com/watch?v=A0cEcDTALCA
super-bowl-2022-ispot-q4bu,2022,Planet Fitness,What's Gotten Into Lindsay?,https://www.youtube.com/watch?v=4TEKZo6b11M
super-bowl-2022-ispot-q4ck,2022,"Amazon, Inc.",Teaser: Mind Reader,https://www.youtube.com/watch?v=dp0mc_kX7Qk
super-bowl-2022-ispot-q4gu,2022,Caesars Entertainment,Teaser: The Longest Touchdown Dance,https://www.youtube.com/watch?v=63kpPnd5FAU
super-bowl-2022-ispot-q4xm,2022,QuickBooks,Teaser: Duality Duets,https://www.youtube.com/watch?v=r-S8sBXkcew
super-bowl-2022-ispot-q9_0,2022,Amazon Prime Video,Thursday Night Football,https://www.youtube.com/watch?v=rnDTxvMoCus
super-bowl-2022-ispot-q92c,2022,Rocket Mortgage,Teaser: Staring Contest,https://www.youtube.com/watch?v=eKW6Y0Z4YKE
super-bowl-2022-ispot-q99_,2022,NFL,Teaser: Sunday Fit: Too Small,https://www.youtube.com/watch?v=OAu-2TEL1m4
super-bowl-2022-ispot-q99j,2022,QuickBooks,Teaser: Small Biz Key No. 6,https://www.youtube.com/watch?v=FY0ng5FNVoQ
super-bowl-2022-ispot-q99w,2022,NFL,Teaser: Sunday Fit,https://www.youtube.com/watch?v=o88nbPry_Fs
super-bowl-2022-ispot-q9dc,2022,TurboTax,What If?,https://www.youtube.com/watch?v=4KhRAuDtoYQ
super-bowl-2022-ispot-q9fw,2022,Frito Lay,Teaser: Push It: Dance,https://www.youtube.com/watch?v=g6qrzNs5PWg
super-bowl-2022-ispot-q9h9,2022,Caesars Entertainment,I Said Legendary,https://www.youtube.com/watch?v=63kpPnd5FAU
super-bowl-2022-ispot-q9hs,2022,QuickBooks,Teaser: Small Biz Key No. 5,https://www.youtube.com/watch?v=zPi9tMGMHXs
super-bowl-2022-ispot-q9hx,2022,Cue Health,Meet Cue,https://www.youtube.com/watch?v=CqnbP-rZlRs
super-bowl-2022-ispot-q9jn,2022,General Motors,Teaser: Dr. Evil on Friendship [T1],https://www.youtube.com/watch?v=UYoa64x59g4
super-bowl-2022-ispot-q9jq,2022,General Motors,Teaser: Evil Laughter [T1],https://www.youtube.com/watch?v=UYoa64x59g4
super-bowl-2022-ispot-q9ld,2022,Rocket Mortgage,Teaser: Trailer,https://www.youtube.com/watch?v=uHwmEe6YEpk
super-bowl-2022-ispot-q9lm,2022,QuickBooks,Teaser: Small Biz Key No. 3,https://www.youtube.com/watch?v=FY0ng5FNVoQ
super-bowl-2022-ispot-q9lv,2022,Expedia,Stuff,https://www.youtube.com/watch?v=CMaispXEh94
super-bowl-2022-ispot-q9ne,2022,Planet Fitness,Teaser: Find Out at the Big Game,https://www.youtube.com/watch?v=LejQ_DoBKdY
super-bowl-2022-ispot-q9o9,2022,Uber Eats,Teaser: Uber Don't Eats: Trevor and the Light Bulb,https://www.youtube.com/watch?v=eNsJ2qNU7Eo
super-bowl-2022-ispot-q9oi,2022,Toyota,Teaser: Game On,https://www.youtube.com/watch?v=GU4UwCZFnM8
super-bowl-2022-ispot-q9rg,2022,Frito Lay,Teaser: Push It,https://www.youtube.com/watch?v=g6qrzNs5PWg
super-bowl-2022-ispot-q9rv,2022,QuickBooks,Teaser: Small Biz Key No. 4,https://www.youtube.com/watch?v=FY0ng5FNVoQ
super-bowl-2022-ispot-q9ry,2022,Verizon Home Internet,Teaser: Suiting Up,https://www.youtube.com/watch?v=GjHqi90uuyo
super-bowl-2022-ispot-q9t7,2022,Sam's Club,Teaser: VIP Trip,https://www.youtube.com/watch?v=IcAeG0qfNJ0
super-bowl-2022-ispot-q9te,2022,Toyota,Teaser: A Grown Man [T1],https://www.youtube.com/watch?v=-g7fzbqDnoI
super-bowl-2022-ispot-q9ts,2022,DraftKings,Fortune: Life's a Gamble,https://www.youtube.com/watch?v=yrQnUFOTkHs
super-bowl-2022-ispot-q9u6,2022,Rocket Mortgage,Teaser: Warm-Ups,https://www.youtube.com/watch?v=E7oPcGnn5E8
super-bowl-2022-ispot-q9vc,2022,Avocados From Mexico,Teaser: Colosseum Tailgate,https://www.youtube.com/watch?v=4lXbyQoIoYk
super-bowl-2022-ispot-q9vr,2022,Squarespace,Sally's Seashells,https://www.youtube.com/watch?v=KF83_B4LayI
super-bowl-2022-ispot-q9wb,2022,Taco Bell,The Grande Escape,https://www.youtube.com/watch?v=YPV7X8_zKfc
super-bowl-2022-ispot-q9x8,2022,Toyota,Teaser: It's On [T1],https://www.youtube.com/watch?v=GU4UwCZFnM8
super-bowl-2022-ispot-q9xe,2022,General Motors,Teaser: EV Meets Evil [T1],https://www.youtube.com/watch?v=UYoa64x59g4
super-bowl-2022-ispot-q9xj,2022,Turkish Airlines,Pangea,https://www.youtube.com/watch?v=k0Zb7jQ7N5Y
super-bowl-2022-ispot-q9xu,2022,Sam's Club,Teaser: Free Car,https://www.youtube.com/watch?v=sZxxOubOLOU
super-bowl-2022-ispot-q9xz,2022,Sam's Club,Teaser: Free Fuel,https://www.youtube.com/watch?v=sZxxOubOLOU
super-bowl-2022-ispot-q9ya,2022,Google Pixel,Lizzo in Real Tone,https://www.youtube.com/watch?v=mjNrycSlnDs
super-bowl-2022-ispot-q9yr,2022,General Motors,Teaser: The Gang Is Back for Good,https://www.youtube.com/watch?v=QbXWopYYlFE
super-bowl-2022-ispot-q9yw,2022,T-Mobile,Teaser: WWDD?,https://www.youtube.com/watch?v=Xy1SrxZ07Ak
super-bowl-2022-ispot-qc4j,2022,Frito Lay,Teaser: Trailer,https://www.youtube.com/watch?v=g6qrzNs5PWg
super-bowl-2022-ispot-qc4n,2022,Frito Lay,Teaser: Paw Prints,https://www.youtube.com/watch?v=wG6J9BujUCQ
super-bowl-2022-ispot-qcpw,2022,Avocados From Mexico,Teaser: Big Game Welcome,https://www.youtube.com/watch?v=dnnrA5SU0js
super-bowl-2022-ispot-qcrw,2022,TurboTax,Shredder,https://www.youtube.com/watch?v=4KhRAuDtoYQ
super-bowl-2022-ispot-qi0x,2022,WHOOP,Personalized Digital Fitness and Health Coach: Sleep,https://www.youtube.com/watch?v=JJqgGEBmBes
super-bowl-2022-ispot-qiww,2022,Verizon,Going Ultra,https://www.youtube.com/watch?v=dCwIFVZybNI
super-bowl-2022-ispot-qotp,2022,Head & Shoulders,Never Not Working: Royal Oils,https://www.youtube.com/watch?v=NXJv9u_bMAo
super-bowl-2022-ispot-qp9j,2022,Frito Lay,Push It,https://www.youtube.com/watch?v=g6qrzNs5PWg
super-bowl-2022-ispot-qpar,2022,Rakuten,Teaser: Evil Laugh,https://www.youtube.com/watch?v=jzJOoEVYYF4
super-bowl-2022-ispot-qpmh,2022,NFL,Teaser: Aftermath,https://www.youtube.com/watch?v=S-KEx9Ep1Mg
super-bowl-2022-ispot-qpmq,2022,NFL,Teaser: Michael Strahan Casting Tape,https://www.youtube.com/watch?v=eA_xr8xsDng
super-bowl-2022-ispot-qpq3,2022,DraftKings,Teaser: Blender,https://www.youtube.com/watch?v=PBeORHS-MDs
super-bowl-2022-ispot-qpqc,2022,DraftKings,Miss,https://www.youtube.com/watch?v=1qav42gqPGY
super-bowl-2022-ispot-qprd,2022,Pizza Hut,Tattoo,https://www.youtube.com/watch?v=wp9lLhSx9vE
super-bowl-2022-ispot-qpuf,2022,Nissan,Teaser: Thrill Driver,https://www.youtube.com/watch?v=_BZdfpiR2PQ
super-bowl-2022-ispot-qpup,2022,Nissan,Teaser: Thrill Driver: Take 2,https://www.youtube.com/watch?v=ZgBTOYVYBpU
super-bowl-2022-ispot-qpuv,2022,Hellmann's | Best Foods,Teaser: Mayo x Mayo,https://www.youtube.com/watch?v=WtdKjP6iH3A
super-bowl-2022-ispot-qpvx,2022,Bud Light Seltzer,Land of Loud Flavors,https://www.youtube.com/watch?v=hqj2nTsFbKw
super-bowl-2022-ispot-qpw5,2022,Michelob,Teaser: Peyton's Ready,https://www.youtube.com/watch?v=yNAVVqdQFcg
super-bowl-2022-ispot-qpwg,2022,Michelob,Teaser: Game Time,https://www.youtube.com/watch?v=VQASJgsiZT8
super-bowl-2022-ispot-qpwn,2022,Michelob,Teaser: Opening Soon,https://www.youtube.com/watch?v=LBJYrk0T89A
super-bowl-2022-ispot-qpwv,2022,DraftKings,Fortune Awaits,https://www.youtube.com/watch?v=iVfaqYhXzQ8
super-bowl-2022-ispot-qpzj,2022,Sam's Club,VIP,https://www.youtube.com/watch?v=IcAeG0qfNJ0
super-bowl-2022-ispot-qpzv,2022,Hellmann's | Best Foods,Teaser: The Call,https://www.youtube.com/watch?v=-IbeUFd7Njs
super-bowl-2022-ispot-qqkl,2022,Bud Light Seltzer,Teaser: Flavor Is Coming,https://www.youtube.com/watch?v=XZqSYyUjCAc
super-bowl-2022-ispot-qu_o,2022,Google Pixel,Teaser: Real Tone Camera,https://www.youtube.com/watch?v=3obixhGZ5ds
super-bowl-2022-ispot-qu_u,2022,General Motors,Teaser: Scott Is Back for Good,https://www.youtube.com/watch?v=WyVvJj3pq9I
super-bowl-2022-ispot-qu4p,2022,Greenlight Financial Technology,I'll Take It,https://www.youtube.com/watch?v=KwowSnskaGY
super-bowl-2022-ispot-qu4u,2022,Pringles,Stuck In,https://www.youtube.com/watch?v=rjZ_O-c3QRw
super-bowl-2022-ispot-qu4x,2022,Greenlight Financial Technology,Teaser: I'll Take It,https://www.youtube.com/watch?v=KwowSnskaGY
super-bowl-2022-ispot-qu5e,2022,Verizon Home Internet,Teaser: Peephole,https://www.youtube.com/watch?v=Z6Zgfi3SKcU
super-bowl-2022-ispot-qu6j,2022,General Motors,Teaser: The Second Banana,https://www.youtube.com/watch?v=WyVvJj3pq9I
super-bowl-2022-ispot-quba,2022,QuickBooks,Teaser: Small Biz Key No. 2,https://www.youtube.com/watch?v=FY0ng5FNVoQ
super-bowl-2022-ispot-quci,2022,Michelob,Welcome to Superior Bowl,https://www.youtube.com/watch?v=LWWj9OIN--o
super-bowl-2022-ispot-qudj,2022,Caesars Entertainment,Teaser: Coming Super Bowl Sunday,https://www.youtube.com/watch?v=nad7dnNTKok
super-bowl-2022-ispot-queh,2022,WeatherTech,Special Ops Fit Crew,https://www.youtube.com/watch?v=fwnbHVYgprA
super-bowl-2022-ispot-qug9,2022,Irish Spring,Welcome to Irish Spring,https://www.youtube.com/watch?v=UUsh4J8RZsM
super-bowl-2022-ispot-qul5,2022,"Amazon, Inc.",Teaser: Reminder,https://www.youtube.com/watch?v=6SMAxUNVdXY
super-bowl-2022-ispot-qume,2022,Uber Eats,Uber Don't Eats,https://www.youtube.com/watch?v=UqF561VXqQk
super-bowl-2022-ispot-quni,2022,Michelob ULTRA Organic Seltzer,Caddy,https://www.youtube.com/watch?v=m_8Ej0xQv6Y
super-bowl-2022-ispot-qunn,2022,Michelob,Teaser: Enjoy Responsibly,https://www.youtube.com/watch?v=LBJYrk0T89A
super-bowl-2022-ispot-qunq,2022,Bud Light Next,Zero in the Way of Possibility,https://www.youtube.com/watch?v=Dbke3F1VnsQ
super-bowl-2022-ispot-quop,2022,Rocket Mortgage,Teaser: Nervous,https://www.youtube.com/watch?v=E7oPcGnn5E8
super-bowl-2022-ispot-quq0,2022,FTX,Teaser: Animated,https://www.youtube.com/watch?v=sAs8nELN0po
super-bowl-2022-ispot-quq3,2022,FTX,Teaser: Edison,https://www.youtube.com/watch?v=_4NJ66o0gd0
super-bowl-2022-ispot-quqb,2022,Rocket Mortgage,Teaser: Competitive,https://www.youtube.com/watch?v=eKW6Y0Z4YKE
super-bowl-2022-ispot-quqc,2022,FTX,Teaser: Farmer,https://www.youtube.com/watch?v=sAs8nELN0po
super-bowl-2022-ispot-quqi,2022,Wallbox USA,Embrace Electricity Again: Moving Forward,https://www.youtube.com/watch?v=yFSgjHgjAVk
super-bowl-2022-ispot-quqm,2022,Rakuten,High Stakes,https://www.youtube.com/watch?v=UXcCDWDPAkc
super-bowl-2022-ispot-quqn,2022,QuickBooks,Teaser: Small Biz Key No. 1,https://www.youtube.com/watch?v=FY0ng5FNVoQ
super-bowl-2022-ispot-quqq,2022,General Motors,Teaser: Dr. EV-il is Back for Good,https://www.youtube.com/watch?v=OaIVDJ5oArA
super-bowl-2022-ispot-qut8,2022,Amazon Prime Video,Teaser: The Lord of the Rings: The Rings of Power,https://www.youtube.com/watch?v=hG9lOquYMuY
super-bowl-2022-ispot-qutw,2022,General Motors,Teaser: Frau is Back for Good,https://www.youtube.com/watch?v=OaIVDJ5oArA
super-bowl-2022-ispot-quuk,2022,Caesars Entertainment,Teaser: The Mannings Are Coming to Dinner,https://www.youtube.com/watch?v=R1PFWK_RXsU
