id,year,brand,title,agency,current_url,query,best_adsspot_url,best_score,candidate_2,candidate_3,candidate_count
2014-the-most-serious-game-ever-transport,2014,TRANSPORT,THE MOST SERIOUS GAME EVER,TBWA\\PARIS,https://clios.com/awards/winner/digital-social/the-most-serious-game-ever-3590,THE MOST SERIOUS GAME EVER TRANSPORT 2014 site:adsspot.me/media,,,,,0
2014-the-sleeping-supporter-citro-n,2014,CITROËN,THE SLEEPING SUPPORTER,LES GAULOIS PARIS,https://www.youtube.com/watch?v=rCoNYiffjEQ&ab_channel=HavasGroup,THE SLEEPING SUPPORTER CITROËN 2014 site:adsspot.me/media,,,,,0
2014-william-daddy-e-s-cvv,2014,CVV,"WILLIAM, DADDY, E.S",LEO BURNETT TAILOR MADE SÃO PAULO,https://www.adsoftheworld.com/campaign/cvv-leo-burnett-06-2014,"WILLIAM, DADDY, E.S CVV 2014 site:adsspot.me/media",,,,,0
2013-a-dog-makes-your-life-happier-pedigree,2013,PEDIGREE,A DOG MAKES YOUR LIFE HAPPIER,BBDO SÃO PAULO,https://www.adsoftheworld.com/campaign/pedigree-bbdo-06-2013,A DOG MAKES YOUR LIFE HAPPIER PEDIGREE 2013 site:adsspot.me/media,,,,,0
2013-absolut-unique-absolut-vodka,2013,ABSOLUT VODKA,ABSOLUT UNIQUE,SATUMAA FAMILY BUSINESS STOCKHOLM,https://www.absolut.com/gulf/absolutcollaborations/absolut-unique/,ABSOLUT UNIQUE ABSOLUT VODKA 2013 site:adsspot.me/media,,,,,0
2013-all-the-muscles-you-need-stihl,2013,STIHL,ALL THE MUSCLES YOU NEED,PUBLICIS BRUSSELS,https://www.adsoftheworld.com/campaign/stihl-publicis-05-2013,ALL THE MUSCLES YOU NEED STIHL 2013 site:adsspot.me/media,,,,,0
2013-botox-ray-ban,2013,RAY BAN,BOTOX,MARCEL PARIS,https://clios.com/awards/winner/out-of-home/botox-3451,BOTOX RAY BAN 2013 site:adsspot.me/media,,,,,0
2013-championship-palmers,2013,PALMERS,CHAMPIONSHIP,SIMPLE SANTIAGO,https://www.adsoftheworld.com/campaign/palmers-simple-07-2013,CHAMPIONSHIP PALMERS 2013 site:adsspot.me/media,,,,,0
2013-clouds-over-cuba-the-jfk-presidential-library-museum,2013,THE JFK PRESIDENTIAL LIBRARY & MUSEUM,CLOUDS OVER CUBA,THE MARTIN AGENCY RICHMOND,https://clios.com/awards/winner/film/clouds-over-cuba-5698,CLOUDS OVER CUBA THE JFK PRESIDENTIAL LIBRARY & MUSEUM 2013 site:adsspot.me/media,,,,,0
2013-dikembe-mutombo-s-4-1-2-weeks-to-save-the-world-old-spice,2013,OLD SPICE,DIKEMBE MUTOMBO’S 4 1/2 WEEKS TO SAVE THE WORLD,WIEDEN+KENNEDY PORTLAND,https://www.youtube.com/watch?v=tbgU8oNdJ5Q&t=1s,DIKEMBE MUTOMBO’S 4 1/2 WEEKS TO SAVE THE WORLD OLD SPICE 2013 site:adsspot.me/media,,,,,0
2013-ex-vs-bride-yakuza-vs-man-granny-vs-sado-chez-restaurant,2013,CHEZ RESTAURANT,"EX VS BRIDE,YAKUZA VS MAN,GRANNY VS SADO",Y&R SÃO PAULO,https://www.adsoftheworld.com/campaign/chez-restaurant-yr-07-2013,"EX VS BRIDE,YAKUZA VS MAN,GRANNY VS SADO CHEZ RESTAURANT 2013 site:adsspot.me/media",,,,,0
2013-farmer-s-lad-hovis-bakery,2013,HOVIS BAKERY,FARMER’S LAD,ACADEMY FILMS LONDON,https://www.youtube.com/watch?v=FF_1r65LrBk&ab_channel=Hovis,FARMER’S LAD HOVIS BAKERY 2013 site:adsspot.me/media,,,,,0
2013-fly-bees-mosquitos-westone,2013,WESTONE,"FLY, BEES, MOSQUITOS",DDB HONG KONG,https://www.adsoftheworld.com/campaign/westone-ddb-07-2013,"FLY, BEES, MOSQUITOS WESTONE 2013 site:adsspot.me/media",,,,,0
2013-good-paper-project-bio-farm-organic-fertilizer,2013,BIO FARM ORGANIC FERTILIZER,GOOD PAPER PROJECT,LEO BURNETT MUMBAI,https://clios.com/awards/winner/design/good-paper-project-2597,GOOD PAPER PROJECT BIO FARM ORGANIC FERTILIZER 2013 site:adsspot.me/media,,,,,0
2013-hear-it-live-beijing-sports-radio,2013,BEIJING SPORTS RADIO,HEAR IT LIVE,OGILVY HONG KONG,https://www.adsoftheworld.com/campaign/beijing-sports-radio-ogilvy-01-2013,HEAR IT LIVE BEIJING SPORTS RADIO 2013 site:adsspot.me/media,,,,,0
2013-it-never-goes-away-cpcr,2013,CPCR,IT NEVER GOES AWAY,LEO BURNETT BANGKOK,https://www.adsoftheworld.com/campaign/the-center-for-protection-of-childrens-rights-foundation-leo-burnett-08-2013,IT NEVER GOES AWAY CPCR 2013 site:adsspot.me/media,,,,,0
2013-launch-site-on-ebay-volvo-trucks,2013,VOLVO TRUCKS,LAUNCH SITE ON EBAY,FORSMAN & BODENFORS GOTHENBURG,https://forsman.co/work/volvo-trucks/the-launch-site-on-ebay,LAUNCH SITE ON EBAY VOLVO TRUCKS 2013 site:adsspot.me/media,,,,,0
2013-moto-dog-drums-meccano-games-toys,2013,MECCANO GAMES & TOYS,"MOTO, DOG, DRUMS",Y&R PARIS,https://www.adsoftheworld.com/campaign/meccano-yr-07-2012,"MOTO, DOG, DRUMS MECCANO GAMES & TOYS 2013 site:adsspot.me/media",,,,,0
2013-noose-building-train-world-for-all,2013,WORLD FOR ALL,"NOOSE, BUILDING, TRAIN",OGILVY MUMBAI,https://www.adsoftheworld.com/campaign/world-for-all-ogilvy-01-2013,"NOOSE, BUILDING, TRAIN WORLD FOR ALL 2013 site:adsspot.me/media",,,,,0
2013-nutcase-s-outdoor-fitting-room-nutcase-bike-helmets,2013,NUTCASE BIKE HELMETS,NUTCASE’S OUTDOOR FITTING ROOM,OGILVY COPENHAGEN,https://www.youtube.com/watch?v=CX2nvG_O6ic&ab_channel=OgilvyDanmark,NUTCASE’S OUTDOOR FITTING ROOM NUTCASE BIKE HELMETS 2013 site:adsspot.me/media,,,,,0
2013-parental-control-bar-wraac,2013,WRAAC,PARENTAL CONTROL BAR,LATINWORKS AUSTIN,https://rotch.me/Parental-Control,PARENTAL CONTROL BAR WRAAC 2013 site:adsspot.me/media,,,,,0
2013-story-changes-ecofill,2013,ECOFILL,STORY CHANGES,OGILVY BOGOTÁ,https://www.adsoftheworld.com/campaign/ecofill-ogilvy-06-2013,STORY CHANGES ECOFILL 2013 site:adsspot.me/media,,,,,0
2013-suspect-journey-arrival-mistake-scrabble,2013,SCRABBLE,"SUSPECT, JOURNEY, ARRIVAL, MISTAKE",PEREIRA & O’DELL SAN FRANCISCO,https://www.adsoftheworld.com/campaign/scrabble-pereira-odell-02-2013,"SUSPECT, JOURNEY, ARRIVAL, MISTAKE SCRABBLE 2013 site:adsspot.me/media",,,,,0
2013-the-future-of-the-fashion-show-topshop,2013,TOPSHOP,THE FUTURE OF THE FASHION SHOW,TOPSHOP LONDON,https://www.youtube.com/watch?v=5TAF9OfL99g&ab_channel=Topshop,THE FUTURE OF THE FASHION SHOW TOPSHOP 2013 site:adsspot.me/media,,,,,0
2013-the-most-powerful-arm-ever-invented-save-our-sons,2013,SAVE OUR SONS,THE MOST POWERFUL ARM EVER INVENTED,RED AGENCY SYDNEY,https://www.youtube.com/watch?v=afR-7F31Tco,THE MOST POWERFUL ARM EVER INVENTED SAVE OUR SONS 2013 site:adsspot.me/media,,,,,0
2013-the-power-of-cute-the-royal-borough-of-greenwich,2013,THE ROYAL BOROUGH OF GREENWICH,THE POWER OF CUTE,OGILVY LONDON,https://www.youtube.com/watch?v=qsGCtQcUDZk,THE POWER OF CUTE THE ROYAL BOROUGH OF GREENWICH 2013 site:adsspot.me/media,,,,,0
2013-the-world-s-most-powerful-banner-neckermann,2013,NECKERMANN,THE WORLD’S MOST POWERFUL BANNER,OGILVY FRANKFURT,https://clios.com/awards/winner/public-relations/the-worlds-most-powerful-banner-5352,THE WORLD’S MOST POWERFUL BANNER NECKERMANN 2013 site:adsspot.me/media,,,,,0
2013-weyland-s-2023-ted-talk-prometheus,2013,PROMETHEUS,WEYLAND’S 2023 TED TALK,RSA FILMS NEW YORK,https://www.youtube.com/watch?v=dQpGwnN3dfc&ab_channel=Prometheus,WEYLAND’S 2023 TED TALK PROMETHEUS 2013 site:adsspot.me/media,,,,,0
2013-window-shopping-adidas,2013,ADIDAS,WINDOW SHOPPING,TBWA HELSINKI,https://www.youtube.com/watch?v=MYBURgFgP7w,WINDOW SHOPPING ADIDAS 2013 site:adsspot.me/media,,,,,0
2013-you-can-t-get-any-close-to-the-news-cape-times,2013,CAPE TIMES,YOU CAN’T GET ANY CLOSE TO THE NEWS.,LOWE & PARTNERS CAPE TOWN,https://www.adsoftheworld.com/campaign/cape-times-lowe-12-2012,YOU CAN’T GET ANY CLOSE TO THE NEWS. CAPE TIMES 2013 site:adsspot.me/media,,,,,0
2012-adult-action-epic-cine-las-americas,2012,CINE LAS AMERICAS,"ADULT, ACTION, EPIC",LATINWORKS AUSTIN,https://www.adsoftheworld.com/campaign/cine-las-americas-latinworks-05-2012,"ADULT, ACTION, EPIC CINE LAS AMERICAS 2012 site:adsspot.me/media",,,,,0
2012-commander-santher-nappies,2012,SANTHER NAPPIES,COMMANDER,TALENT SÃO PAULO,https://www.adsoftheworld.com/campaign/santher-talent-06-2012,COMMANDER SANTHER NAPPIES 2012 site:adsspot.me/media,,,,,0
2012-dulcinea-maria-antonieta-stabilo-boss,2012,STABILO BOSS,"DULCINEA, MARIA ANTONIETA",Y&R SANTIAGO,https://www.adsoftheworld.com/campaign/stabilo-yr-01-2012,"DULCINEA, MARIA ANTONIETA STABILO BOSS 2012 site:adsspot.me/media",,,,,0
2012-live-explosions-pilsen,2012,PILSEN,LIVE EXPLOSIONS,HAVAS GURISA MONTEVIDEO,https://www.youtube.com/watch?v=BrAWljg9yZs,LIVE EXPLOSIONS PILSEN 2012 site:adsspot.me/media,,,,,0
2012-mis-matsch-goteborgsoperan,2012,GOTEBORGSOPERAN,MIS-MATSCH,FORSMAN & BODENFORS GOTHENBURG,https://forsman.co/work/goteborgsoperan/mis-match,MIS-MATSCH GOTEBORGSOPERAN 2012 site:adsspot.me/media,,,,,0
2012-mud-adventures-bravery-omo,2012,OMO,"MUD, ADVENTURES, BRAVERY",DLKW LOWE LONDON,https://www.adsoftheworld.com/campaign/omo-lowe-07-2012,"MUD, ADVENTURES, BRAVERY OMO 2012 site:adsspot.me/media",,,,,0
2012-nissan-rumble-nissan,2012,NISSAN,NISSAN RUMBLE,TBWA\PHS HELSINKI,https://www.youtube.com/watch?v=tkqLVdi1Wj4&ab_channel=TBWAHelsinki,NISSAN RUMBLE NISSAN 2012 site:adsspot.me/media,,,,,0
2012-one-letter-is-all-it-takes-claro,2012,CLARO,ONE LETTER IS ALL IT TAKES,OGILVY SÃO PAULO,https://osocio.org/message/one-letter-is-all-it-takes/,ONE LETTER IS ALL IT TAKES CLARO 2012 site:adsspot.me/media,,,,,0
